date,address,type,WAT,Confidence,risk_level,risk_description,,have?
2023-11-09,0x620801044426b32fa9dfb24c1412e0ea158e090f,General_Trending_Risky,1188,70,4,"[{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""},{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]",,No
2023-11-09,0xadcfc6bf853a0a8ad7f9ff4244140d10cf01363c,General_Trending_Risky,1173,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/detail/trustpad""}]",,No
2023-11-09,0x038e7746c769fb78c8f8150709fc7afdb662f8c6,General_Trending_Risky,1164,85,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""spoofed_address"",""value"":""The address is potentially a spoofing related address. Please check again if this is your intended receiver address.""}]",,No
2023-11-09,0x90c94fc8a888c7994b9b50522faa3a306b226460,General_Trending_Risky,1162,70,3,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""},{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]",,No
2023-11-09,0x3fc99fb3523dc50899bec0d53a4eaa673e8a1993,General_Trending_Risky,1159,85,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""spoofed_address"",""value"":""The address is potentially a spoofing related address. Please check again if this is your intended receiver address.""}]",,No
2023-11-09,0x2c8d970d7c8c878db422c4bcd7d2542104ecfa2c,General_Trending_Risky,1158,70,3,"[{""name"":""revised"",""value"":""The risk score has been revised based on our threat intelligence""}]",,No
2023-11-09,0xd40bedb44c081d2935eeba6ef5a3c8a31a1bbe13,General_Trending_Risky,1156,70,3,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]",,No
2023-11-09,0x7b7573308c1fef8eafa310005b5c0dae646911cc,General_Trending_Risky,1155,85,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]",,No
2023-11-09,0xcaf00d24ebdde93729aef967ffa5864eb3b9689b,General_Trending_Risky,1126,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xcaf00d24ebdde93729aef967ffa5864eb3b9689b""}]",,No
2023-11-09,0x8fff93e810a2edaafc326edee51071da9d398e83,General_Trending_Risky,1123,70,3,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]",,No
2023-11-09,0x9ebce8b8d535247b2a0dfc0494bc8aeed7640cf9,General_Trending_Risky,1114,70,3,"[{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]",,No
2023-11-09,0xc8370b71329a6b716b867e875667c33488b4a44a,General_Trending_Risky,1109,70,3,"[{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]",,No
2023-11-09,0xba509bdb71a29301860800e13867b59b461747af,Top_TVL_Risky_Pool,105138,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xba509bdb71a29301860800e13867b59b461747af""}]",,No
2023-11-09,0x75ca521892de7f2ecfb070cab545c250d0ceb7e3,Top_TVL_Risky_Pool,23211,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/detail/pvc-meta""}]",,No
2023-11-09,0x04f46cdfe8dd348e41902eef1aff19ace1661f4c,Top_TVL_Risky_Pool,14606,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]",,No
2023-11-09,0x4d1e90ab966ae26c778b2f9f365aa40abb13f53c,Top_TVL_Risky_Pool,9124,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/detail/sta""}]",,No
2023-11-09,0xabe776435f7459e2f5ba773bfb753ed19a053dd0,Top_TVL_Risky_Pool,7514,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xabe776435f7459e2f5ba773bfb753ed19a053dd0""}]",,No
2023-11-09,0x9767c8e438aa18f550208e6d1fdf5f43541cc2c8,Top_TVL_Risky_Pool,7464,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/detail/mango-man-intelligent""}]",,No
2023-11-09,0x3ab7014d0e896a8e486fbf5bc590eeb93d6f44bf,Top_TVL_Risky_Pool,7435,70,4,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""},{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""}]",,No
2023-11-09,0x066aee69d93dee28b32a57febd1878a2d94f6b0c,Top_TVL_Risky_Pool,4873,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x066aee69d93dee28b32a57febd1878a2d94f6b0c""}]",,No
2023-11-09,0x82030cdbd9e4b7c5bb0b811a61da6360d69449cc,Top_TVL_Risky_Pool,4520,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/detail/realfevr""}]",,No
2023-11-09,0xc632f90affec7121120275610bf17df9963f181c,Top_TVL_Risky_Pool,3170,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]",,No
2023-11-09,0x83d3c2d1a55687498df6800c5f173ec6a7556089,Top_TVL_Risky_Pool,3134,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x83d3c2d1a55687498df6800c5f173ec6a7556089""}]",,No
2023-11-09,0x1f1c90aeb2fd13ea972f0a71e35c0753848e3db0,Top_TVL_Risky_Pool,2717,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]",,No
2023-11-09,0x111120a4cfacf4c78e0d6729274fd5a5ae2b1111,Top_TVL_Risky_Pool,2432,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x111120a4cfacf4c78e0d6729274fd5a5ae2b1111""}]",,No
2023-11-09,0x20f663cea80face82acdfa3aae6862d246ce0333,Top_TVL_Risky_Pool,2282,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/detail/drip""}]",,No
2023-11-09,0x037b202ca88d2028d82936d5615ee5088cb9fd78,Top_TVL_Risky_Pool,2182,70,4,"[{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""},{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]",,No
2023-11-09,0xb1d4e33dd4aa6204bc8aae340b67455a662f038a,Top_TVL_Risky_Pool,1374,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xb1d4e33dd4aa6204bc8aae340b67455a662f038a""}]",,No
2023-11-09,0xa4838122c683f732289805fc3c207febd55babdd,Top_TVL_Risky_Pool,1322,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xa4838122c683f732289805fc3c207febd55babdd""}]",,No
2023-11-09,0xac68931b666e086e9de380cfdb0fb5704a35dc2d,Top_TVL_Risky_Pool,1199,70,4,"[{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/detail/bnbtiger""}]",,No
2023-11-09,0xd983ab71a284d6371908420d8ac6407ca943f810,Top_TVL_Risky_Pool,1080,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xd983ab71a284d6371908420d8ac6407ca943f810""}]",,No
2023-11-09,0xbededdf2ef49e87037c4fb2ca34d1ff3d3992a11,Top_TVL_Risky_Pool,985,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xbededdf2ef49e87037c4fb2ca34d1ff3d3992a11""}]",,No
2023-11-09,0xc9882def23bc42d53895b8361d0b1edc7570bc6a,Top_TVL_Risky_Pool,924,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]",,No
2023-11-09,0x39cfeabcec0f37bd37d9c122ae047d6433f44235,Top_TVL_Risky_Pool,895,70,4,"[{""name"":""unverified"",""value"":""The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk.""}]",,No
2023-11-09,0x71c20e781c623c022134713ef7f78aacf0109849,Top_TVL_Risky_Pool,766,70,4,"[{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x71c20e781c623c022134713ef7f78aacf0109849""}]",,No
2023-11-09,0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380,Top_TVL_Risky_Pool,747,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]",,No
2023-11-09,0x77087ab5df23cfb52449a188e80e9096201c2097,Top_TVL_Risky_Pool,724,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x77087ab5df23cfb52449a188e80e9096201c2097""}]",,No
2023-11-09,0x5b6bf0c7f989de824677cfbd507d9635965e9cd3,Top_TVL_Risky_Pool,717,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x5b6bf0c7f989de824677cfbd507d9635965e9cd3""}]",,No
2023-11-09,0x14beb72194866e1b4d6ffad3cd5b488f76168b61,Top_TVL_Risky_Pool,628,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]",,No
2023-11-09,0xfaf18e53f52122085a8743e2bfb324c0577b98b5,Top_TVL_Risky_Pool,619,70,4,"[{""name"":""mixcoin-related"",""value"":""The address is related to a coin mixer platform such as Tornado.Cash, which could mean some potential risks, please be careful of scam risk.""},{""name"":""unverified"",""value"":""The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk.""}]",,No
2023-11-09,0xeecd101725b89b66f3e04f953ae0bb647c23fb8d,Top_TVL_Risky_Pool,613,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]",,No
2023-11-09,0xa68c9c2c39176b3ee9f6359b68e853893c6ddc5a,Top_TVL_Risky_Pool,597,70,4,"[{""name"":""unverified"",""value"":""The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk.""}]",,No
2023-11-09,0x724f8ebae58f19bc472ae57b4b24748a9f3e55c5,Top_TVL_Risky_Pool,596,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x724f8ebae58f19bc472ae57b4b24748a9f3e55c5""}]",,No
2023-11-09,0x9e9bef94795bfe87a11a0369b4e0c3b60a6fcf2b,Top_TVL_Risky_Pool,542,80,5,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x9e9bef94795bfe87a11a0369b4e0c3b60a6fcf2b""}]",,No
2023-11-09,0x6d6ba21e4c4b29ca7bfa1c344ba1e35b8dae7205,Top_TVL_Risky_Pool,520,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x6d6ba21e4c4b29ca7bfa1c344ba1e35b8dae7205""}]",,No
2023-11-09,0x1a97b0cf1efb5228027dd782ed5d82c901694042,Top_TVL_Risky_Pool,516,70,4,"[{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x1a97b0cf1efb5228027dd782ed5d82c901694042""}]",,No
2023-11-09,0x198271b868dae875bfea6e6e4045cdda5d6b9829,Top_TVL_Risky_Pool,452,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x198271b868dae875bfea6e6e4045cdda5d6b9829""}]",,No
2023-11-09,0xb86126b872e3f23bc62d6a4a3152ec65202a2073,Top_TVL_Risky_Pool,440,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xb86126b872e3f23bc62d6a4a3152ec65202a2073""}]",,No
2023-11-09,0x8076c74c5e3f5852037f31ff0093eeb8c8add8d3,Top_TVL_Risky_Pool,433,70,4,"[{""name"":""centralization"",""value"":""The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.""},{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x8076c74c5e3f5852037f31ff0093eeb8c8add8d3""}]",,No
2023-11-09,0x1bec5734b1e4559979158052dfa5c6f0156282f2,Top_TVL_Risky_Pool,430,70,4,"[{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x1bec5734b1e4559979158052dfa5c6f0156282f2""}]",,No
2023-11-09,0x61b83edf87ea662c695439a807c386455c9e797c,Top_TVL_Risky_Pool,402,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x61b83edf87ea662c695439a807c386455c9e797c""}]",,No
2023-11-09,0x11ac6af070fe1991a457c56fb85c577efe57f0e4,Top_TVL_Risky_Pool,390,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0x11ac6af070fe1991a457c56fb85c577efe57f0e4""}]",,No
2023-11-09,0xe4fae3faa8300810c835970b9187c268f55d998f,Top_TVL_Risky_Pool,390,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/risk-scanner/0xe4fae3faa8300810c835970b9187c268f55d998f""}]",,No
2023-11-09,0x6e3fd1dea627226998da6e9e0c7ef95f417d6c35,Top_TVL_Risky_Pool,374,70,4,"[{""name"":""scam"",""value"":""The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.""},{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""}]",,No
2023-11-09,0x60322971a672b81bcce5947706d22c19daecf6fb,Top_TVL_Risky_Pool,365,70,4,"[{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/detail/marsdao""}]",,No
2023-11-09,0x4238e5ccc619dcc8c00ade4cfc5d3d9020b24898,Top_TVL_Risky_Pool,361,70,4,"[{""name"":""blacklist"",""value"":""The address is blacklisted based on threat intelligence or manual analysis.""},{""name"":""red_alarm"",""value"":""The address was marked as red alarm on: https://dappbay.bnbchain.org/detail/aitfinance""}]",,No
