date,,type,WAT,risk_level,risk_description
2023-09-04,0x47cc5334f65611ea6be9e933c49485c88c17f5f0,high_tvl_pool_tokens,4,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-04,0x91370fe743ab6ba66a7ebe4fd1f4f0e0574c7210,high_tvl_pool_tokens,4,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-04,0xa4dbc813f7e1bf5827859e278594b1e0ec1f710f,high_tvl_pool_tokens,3,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-04,0xc2d0f6b7513994a1ba86cef3aac181a371a4ca0c,high_tvl_pool_tokens,3,4,"The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-04,0x21c6fcdf49f30dca6a5d2571a76b31121e871634,high_tvl_pool_tokens,3,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-04,0x6be940759586a4f479086d7c606cdb6ba60ce6b3,high_tvl_pool_tokens,3,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-04,0x7601157e00750e2adc28b2cb2a51419bdca53ac9,high_tvl_pool_tokens,3,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-04,0x31342a89fb2d7856aaa32247f6b4e28b871d8e1a,high_tvl_pool_tokens,3,4,"The address is related to a coin mixer platform such as Tornado.Cash, which could mean some potential risks, please be careful of scam risk; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-04,0x49cedcdf72647074a1463abbcc24e10c7ecdeb43,high_tvl_pool_tokens,3,5,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-04,0x17c8dd4adf020be82d296aacde62c6030cd35c1c,high_tvl_pool_tokens,3,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-04,0xc84e1748376781c09703c1292d9dd659ebfc0c8b,high_tvl_pool_tokens,3,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-04,0xa55c1e67039b6d59e91eb4cda2bfc5a854989102,high_tvl_pool_tokens,3,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-04,0x880bce9321c79cac1d290de6d31dde722c606165,high_tvl_pool_tokens,3,4,"The address is found to be associated with some already known malicious addresses.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-04,0x69abeed0a5642130dd6a577a7843addeaa1ea317,high_tvl_pool_tokens,3,4,"The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-04,0xbbe626be0abd64e8efd72a934f08ff9e81c909c8,high_tvl_pool_tokens,3,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-04,0xcc68828491854d8619d6d3b63d38536a56962bb8,high_tvl_pool_tokens,3,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-04,0x339fd7674cb25803e31be976ec76cbbbf0e9f205,high_tvl_pool_tokens,3,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-04,0xf3c3fd552a1ca9d922279dba4edcff7a52e42a77,high_tvl_pool_tokens,3,4,"The address is blacklisted based on threat intelligence or manual analysis.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-04,0x83a86adf1a7c56e77d36d585b808052e0a2aad0e,high_tvl_pool_tokens,3,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-04,0x5de56c867692277faaf6756d6d30eba2086e948e,high_tvl_pool_tokens,3,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk."
2023-09-04,0xc544d8ab2b5ed395b96e3ec87462801eca579ae1,high_tvl_pool_tokens,3,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-04,0x610243ee8eac0d212ac2792f70617fcb9b4fa583,high_tvl_pool_tokens,3,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-04,0x7a983559e130723b70e45bd637773dbdfd3f71db,high_tvl_pool_tokens,3,4,"The address is related to a coin mixer platform such as Tornado.Cash, which could mean some potential risks, please be careful of scam risk; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-04,0xe90d1567ecef9282cc1ab348d9e9e2ac95659b99,high_tvl_pool_tokens,3,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-04,0x38140f5530c56f3813234c88ae6ee5c3643969c3,high_tvl_pool_tokens,3,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-04,0x7d6c3f7aaaf01a91574c82b82e57b1f64ff48039,high_tvl_pool_tokens,3,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-04,0x7497469d1fa62d41b6d6ef29ec05c889c8ac513b,high_tvl_pool_tokens,3,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-04,0x35bb94258eb3fb42114dbdc0e29e00e5abe0bc46,high_tvl_pool_tokens,3,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-04,0x64f156bd914ae7d377e61f8b985ee64daa66ae80,high_tvl_pool_tokens,2,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-04,0xa9e22e82d5a497c764a9fcd566bc8df933b74fbe,high_tvl_pool_tokens,2,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-04,0xa7002fccc20f10a38c579a8d2d14d34f2a9a02a5,high_tvl_pool_tokens,2,4,"The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-04,0x31f0bc450c12eb62b4c617d4c876f7a66470fcb3,high_tvl_pool_tokens,2,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-04,0x722baeb42bb4e3128db46b00417a1eb20e7dea2d,high_tvl_pool_tokens,2,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-04,0x9eeddb9da3bcbfdcfbf075441a9e14c6a8899999,high_tvl_pool_tokens,2,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-04,0xcdd6494aeb193c8d5541b5b9c5e72a3809a98fdc,high_tvl_pool_tokens,2,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-04,0x17f1b7f7d9bb1d17ce01561dc4de658d4c343910,high_tvl_pool_tokens,2,4,"The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-04,0xf224ade71c20f9823e34e0792f72437596b4e28c,high_tvl_pool_tokens,2,4,"The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-04,0x4cbd8adcd7eca7d1b71adbbf484f1e8014681a9d,high_tvl_pool_tokens,2,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-04,0x1f2cfde19976a2bf0a250900f7ace9c362908c93,high_tvl_pool_tokens,2,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address is related to a coin mixer platform such as Tornado.Cash, which could mean some potential risks, please be careful of scam risk; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
